unit_id,date,shift_start,shift_end,planned_people,overtime_allowed
U000606,2025-11-27,14:00,22:00,9,False
U000607,2025-11-27,22:00,06:00,12,False
U000608,2025-12-13,22:00,06:00,4,False
U000609,2025-11-22,06:00,14:00,10,True
U000610,2025-11-22,22:00,06:00,3,False
U000611,2025-11-26,14:00,22:00,8,False
U000612,2025-11-20,22:00,06:00,18,False
U000613,2025-12-07,22:00,06:00,4,True
U000614,2025-11-15,06:00,14:00,7,False
U000615,2025-11-19,14:00,22:00,11,False
U000616,2025-12-04,22:00,06:00,10,True
U000617,2025-11-26,06:00,14:00,16,False
U000618,2025-11-24,22:00,06:00,6,True
U000619,2025-11-14,06:00,14:00,4,False
U000620,2025-12-02,14:00,22:00,7,True
U000621,2025-11-29,14:00,22:00,6,False
U000622,2025-12-05,14:00,22:00,18,False
U000623,2025-11-25,06:00,14:00,12,False
U000624,2025-11-16,22:00,06:00,3,True
U000625,2025-11-16,14:00,22:00,17,False
U000626,2025-11-17,06:00,14:00,12,False
U000627,2025-12-03,22:00,06:00,12,True
U000628,2025-11-17,06:00,14:00,10,False
U000629,2025-11-22,14:00,22:00,15,True
U000630,2025-11-15,22:00,06:00,16,True
U000631,2025-12-11,06:00,14:00,4,True
U000632,2025-11-19,14:00,22:00,6,True
U000633,2025-11-17,14:00,22:00,6,False
U000634,2025-11-19,22:00,06:00,4,False
U000635,2025-11-18,14:00,22:00,3,False
U000636,2025-12-05,14:00,22:00,5,True
U000637,2025-11-18,14:00,22:00,13,True
U000638,2025-12-11,22:00,06:00,2,False
U000639,2025-11-28,22:00,06:00,7,True
U000640,2025-12-11,22:00,06:00,23,False
U000641,2025-12-11,06:00,14:00,6,False
U000642,2025-11-16,14:00,22:00,7,False
U000643,2025-11-21,22:00,06:00,8,True
U000644,2025-11-30,06:00,14:00,4,False
U000645,2025-11-15,14:00,22:00,8,False
U000646,2025-11-14,06:00,14:00,4,False
U000647,2025-11-19,06:00,14:00,13,True
U000648,2025-12-11,06:00,14:00,8,False
U000649,2025-12-13,14:00,22:00,16,False
U000650,2025-12-04,06:00,14:00,15,False
U000651,2025-12-03,22:00,06:00,11,True
U000652,2025-11-30,22:00,06:00,17,False
U000653,2025-12-03,06:00,14:00,4,False
U000654,2025-11-24,22:00,06:00,6,True
U000655,2025-11-29,14:00,22:00,4,False
U000656,2025-12-12,14:00,22:00,15,False
U000657,2025-12-05,22:00,06:00,8,False
U000658,2025-11-23,22:00,06:00,12,False
U000659,2025-12-10,22:00,06:00,12,False
U000660,2025-11-17,14:00,22:00,14,True
U000661,2025-11-27,22:00,06:00,19,True
U000662,2025-11-25,06:00,14:00,11,True
U000663,2025-12-11,06:00,14:00,13,False
U000664,2025-12-13,22:00,06:00,4,True
U000665,2025-12-09,14:00,22:00,14,False
U000666,2025-11-19,22:00,06:00,8,True
U000667,2025-11-24,22:00,06:00,10,False
U000668,2025-11-24,06:00,14:00,3,False
U000669,2025-12-13,06:00,14:00,8,True
U000670,2025-12-09,22:00,06:00,19,False
U000671,2025-12-13,06:00,14:00,22,False
U000672,2025-12-05,14:00,22:00,18,False
U000673,2025-12-04,06:00,14:00,11,False
U000674,2025-11-17,14:00,22:00,14,False
U000675,2025-11-28,14:00,22:00,9,False
U000676,2025-12-13,06:00,14:00,7,True
U000677,2025-11-30,06:00,14:00,6,False
U000678,2025-11-21,14:00,22:00,13,False
U000679,2025-12-07,14:00,22:00,5,True
U000680,2025-11-21,22:00,06:00,18,False
U000681,2025-11-21,06:00,14:00,14,False
U000682,2025-12-10,06:00,14:00,2,False
U000683,2025-12-12,14:00,22:00,9,False
U000684,2025-12-09,22:00,06:00,9,True
U000685,2025-11-29,14:00,22:00,15,False
U000686,2025-12-02,14:00,22:00,5,False
U000687,2025-12-11,14:00,22:00,7,True
U000688,2025-11-15,22:00,06:00,2,False
U000689,2025-11-30,22:00,06:00,8,False
U000690,2025-11-26,06:00,14:00,18,False
U000691,2025-11-24,06:00,14:00,4,False
U000692,2025-11-18,22:00,06:00,5,False
U000693,2025-11-14,22:00,06:00,10,True
U000694,2025-11-17,06:00,14:00,6,True
U000695,2025-12-01,06:00,14:00,17,False
U000696,2025-11-14,06:00,14:00,16,False
U000697,2025-12-09,22:00,06:00,20,False
U000698,2025-11-20,06:00,14:00,2,False
U000699,2025-12-08,14:00,22:00,7,True
U000700,2025-12-12,14:00,22:00,11,False
U000701,2025-11-23,22:00,06:00,10,False
U000702,2025-11-17,22:00,06:00,4,False
U000703,2025-11-21,22:00,06:00,13,False
U000704,2025-11-15,14:00,22:00,9,False
U000705,2025-11-20,14:00,22:00,11,False
U000706,2025-12-08,14:00,22:00,13,False
U000707,2025-11-16,06:00,14:00,4,False
U000708,2025-11-25,22:00,06:00,14,False
U000709,2025-12-12,22:00,06:00,12,False
U000710,2025-11-28,06:00,14:00,17,False
U000711,2025-11-14,06:00,14:00,5,False
U000712,2025-11-21,06:00,14:00,6,False
U000713,2025-12-07,22:00,06:00,19,False
U000714,2025-11-15,14:00,22:00,13,True
U000715,2025-11-25,22:00,06:00,3,False
U000716,2025-11-30,14:00,22:00,11,False
U000717,2025-11-22,22:00,06:00,6,False
U000718,2025-12-13,14:00,22:00,22,True
U000719,2025-11-30,22:00,06:00,18,False
U000720,2025-11-30,14:00,22:00,14,False
U000721,2025-11-28,14:00,22:00,17,False
U000722,2025-11-25,14:00,22:00,11,False
U000723,2025-12-09,22:00,06:00,14,False
U000724,2025-12-02,06:00,14:00,14,False
U000725,2025-11-29,22:00,06:00,10,True
U000726,2025-11-21,14:00,22:00,16,False
U000727,2025-11-22,06:00,14:00,2,True
U000728,2025-11-21,06:00,14:00,13,False
U000729,2025-11-22,22:00,06:00,13,True
U000730,2025-11-17,14:00,22:00,5,True
U000731,2025-12-07,14:00,22:00,12,False
U000732,2025-11-24,22:00,06:00,7,True
U000733,2025-11-20,06:00,14:00,18,False
U000734,2025-11-30,22:00,06:00,11,True
U000735,2025-12-04,14:00,22:00,15,True
U000736,2025-12-13,06:00,14:00,10,True
U000737,2025-11-15,22:00,06:00,17,False
U000738,2025-11-23,06:00,14:00,12,False
U000739,2025-11-25,06:00,14:00,17,False
U000740,2025-11-17,22:00,06:00,18,False
U000741,2025-12-04,22:00,06:00,14,False
U000742,2025-11-25,22:00,06:00,8,True
U000743,2025-12-11,14:00,22:00,4,True
U000744,2025-12-11,14:00,22:00,11,False
U000745,2025-11-18,06:00,14:00,15,True
U000746,2025-11-24,06:00,14:00,15,False
U000747,2025-12-05,14:00,22:00,3,False
U000748,2025-11-18,06:00,14:00,11,True
U000749,2025-12-02,06:00,14:00,18,False
U000750,2025-11-18,22:00,06:00,17,False
U000751,2025-12-09,22:00,06:00,14,True
U000752,2025-11-28,14:00,22:00,7,False
U000753,2025-12-11,14:00,22:00,12,False
U000754,2025-12-04,14:00,22:00,7,True
U000755,2025-11-14,22:00,06:00,3,True
U000756,2025-11-18,06:00,14:00,17,True
U000757,2025-11-17,06:00,14:00,11,True
U000758,2025-11-28,14:00,22:00,5,True
U000759,2025-11-15,14:00,22:00,6,True
U000760,2025-11-23,14:00,22:00,14,False
U000761,2025-12-09,14:00,22:00,6,False
U000762,2025-12-03,22:00,06:00,14,True
U000763,2025-11-25,06:00,14:00,6,False
U000764,2025-12-12,22:00,06:00,7,False
U000765,2025-11-19,14:00,22:00,10,True
U000766,2025-12-08,14:00,22:00,3,True
U000767,2025-11-20,14:00,22:00,4,False
U000768,2025-12-13,22:00,06:00,6,False
U000769,2025-12-07,14:00,22:00,14,False
U000770,2025-11-27,06:00,14:00,15,False
U000771,2025-12-05,06:00,14:00,23,False
U000772,2025-11-17,22:00,06:00,3,False
U000773,2025-11-28,14:00,22:00,8,False
U000774,2025-12-08,14:00,22:00,8,True
U000775,2025-12-01,14:00,22:00,8,False
U000776,2025-12-07,14:00,22:00,6,False
U000777,2025-11-27,06:00,14:00,12,False
U000778,2025-11-20,14:00,22:00,18,False
U000779,2025-11-26,14:00,22:00,10,True
U000780,2025-11-29,06:00,14:00,15,False
U000781,2025-11-14,14:00,22:00,12,False
U000782,2025-11-15,06:00,14:00,10,False
U000783,2025-11-28,22:00,06:00,5,False
U000784,2025-12-11,22:00,06:00,7,False
U000785,2025-11-22,22:00,06:00,8,True
U000786,2025-11-15,22:00,06:00,3,True
U000787,2025-11-22,14:00,22:00,8,True
U000788,2025-12-09,22:00,06:00,5,False
U000789,2025-11-14,22:00,06:00,3,False
U000790,2025-11-26,22:00,06:00,10,True
U000791,2025-12-10,14:00,22:00,14,False
U000792,2025-11-30,06:00,14:00,7,True
U000793,2025-12-11,22:00,06:00,12,False
U000794,2025-12-08,22:00,06:00,3,True
U000795,2025-11-15,06:00,14:00,4,False
U000796,2025-12-04,14:00,22:00,10,False
U000797,2025-11-17,06:00,14:00,7,True
U000798,2025-12-09,22:00,06:00,7,False
U000799,2025-11-30,06:00,14:00,5,True
U000800,2025-12-02,14:00,22:00,4,False
U000801,2025-11-26,22:00,06:00,4,False
U000802,2025-11-29,22:00,06:00,7,False
U000803,2025-11-16,14:00,22:00,2,False
U000804,2025-12-08,22:00,06:00,3,True
U000805,2025-12-02,06:00,14:00,3,True
U000806,2025-11-23,22:00,06:00,16,False
U000807,2025-11-21,22:00,06:00,6,True
U000808,2025-12-08,22:00,06:00,11,False
U000809,2025-12-10,22:00,06:00,5,True
U000810,2025-11-17,14:00,22:00,12,False
U000811,2025-11-20,22:00,06:00,6,True
U000812,2025-11-19,14:00,22:00,15,False
U000813,2025-12-10,14:00,22:00,9,True
U000814,2025-11-30,06:00,14:00,16,False
U000815,2025-12-08,22:00,06:00,11,False
U000816,2025-12-05,06:00,14:00,8,False
U000817,2025-11-24,22:00,06:00,15,False
U000818,2025-11-28,22:00,06:00,5,False
U000819,2025-11-15,06:00,14:00,9,False
U000820,2025-12-06,14:00,22:00,5,True
U000821,2025-12-10,22:00,06:00,14,False
U000822,2025-11-22,22:00,06:00,4,True
U000823,2025-12-13,14:00,22:00,8,False
U000824,2025-11-19,06:00,14:00,7,False
U000825,2025-12-02,06:00,14:00,12,True
U000826,2025-11-27,14:00,22:00,3,True
U000827,2025-12-08,06:00,14:00,5,False
U000828,2025-11-17,14:00,22:00,15,False
U000829,2025-12-09,14:00,22:00,19,True
U000830,2025-11-15,22:00,06:00,6,False
U000831,2025-11-14,06:00,14:00,17,True
U000832,2025-11-21,22:00,06:00,8,False
U000833,2025-11-27,22:00,06:00,21,True
U000834,2025-11-21,06:00,14:00,14,False
U000835,2025-11-16,22:00,06:00,20,False
U000836,2025-11-25,14:00,22:00,11,True
U000837,2025-12-11,22:00,06:00,19,True
U000838,2025-12-11,14:00,22:00,14,True
U000839,2025-12-01,22:00,06:00,22,False
U000840,2025-12-06,06:00,14:00,3,False
U000841,2025-11-19,06:00,14:00,16,False
U000842,2025-12-01,06:00,14:00,12,True
U000843,2025-12-05,14:00,22:00,10,True
U000844,2025-11-21,22:00,06:00,6,False
U000845,2025-11-30,14:00,22:00,2,True
U000846,2025-12-11,14:00,22:00,5,False
U000847,2025-12-01,22:00,06:00,6,False
U000848,2025-12-04,14:00,22:00,7,True
U000849,2025-11-28,06:00,14:00,12,True
U000850,2025-11-18,14:00,22:00,16,True
U000851,2025-11-18,22:00,06:00,10,True
U000852,2025-12-06,22:00,06:00,3,False
U000853,2025-11-16,14:00,22:00,11,False
U000854,2025-12-04,06:00,14:00,9,False
U000855,2025-11-29,14:00,22:00,20,False
U000856,2025-12-01,06:00,14:00,6,False
U000857,2025-11-25,22:00,06:00,23,False
U000858,2025-11-17,14:00,22:00,7,True
U000859,2025-12-05,06:00,14:00,4,False
U000860,2025-12-08,22:00,06:00,7,True
U000861,2025-11-20,06:00,14:00,12,False
U000862,2025-11-19,14:00,22:00,5,False
U000863,2025-12-13,06:00,14:00,11,False
U000864,2025-11-16,06:00,14:00,20,False
U000865,2025-12-02,22:00,06:00,3,False
U000866,2025-11-26,22:00,06:00,8,False
U000867,2025-12-07,22:00,06:00,8,False
U000868,2025-11-28,14:00,22:00,17,True
U000869,2025-11-29,06:00,14:00,15,True
U000870,2025-12-12,14:00,22:00,7,True
U000871,2025-12-12,14:00,22:00,12,False
U000872,2025-12-09,06:00,14:00,5,False
U000873,2025-11-28,22:00,06:00,12,False
U000874,2025-11-15,06:00,14:00,13,False
U000875,2025-11-19,22:00,06:00,16,False
U000876,2025-11-25,14:00,22:00,16,True
U000877,2025-12-08,14:00,22:00,6,True
U000878,2025-11-16,14:00,22:00,11,True
U000879,2025-12-10,14:00,22:00,23,False
U000880,2025-12-04,14:00,22:00,8,True
U000881,2025-12-01,06:00,14:00,13,False
U000882,2025-12-04,22:00,06:00,6,False
U000883,2025-12-03,06:00,14:00,12,True
U000884,2025-11-27,06:00,14:00,3,False
U000885,2025-11-26,22:00,06:00,9,False
U000886,2025-11-16,22:00,06:00,4,False
U000887,2025-12-01,14:00,22:00,9,True
U000888,2025-11-26,22:00,06:00,10,True
U000889,2025-12-02,14:00,22:00,8,False
U000890,2025-12-05,22:00,06:00,8,False
U000891,2025-12-12,06:00,14:00,5,False
U000892,2025-12-03,06:00,14:00,14,False
U000893,2025-12-02,06:00,14:00,20,True
U000894,2025-11-26,22:00,06:00,3,False
U000895,2025-11-16,14:00,22:00,3,False
U000896,2025-12-04,22:00,06:00,13,False
U000897,2025-11-18,22:00,06:00,9,True
U000898,2025-11-15,06:00,14:00,10,False
U000899,2025-11-27,22:00,06:00,3,True
U000900,2025-12-10,06:00,14:00,6,False
U000901,2025-12-09,22:00,06:00,8,False
U000902,2025-11-14,06:00,14:00,5,False
U000903,2025-11-19,06:00,14:00,12,False
U000904,2025-12-07,22:00,06:00,12,True
U000905,2025-12-03,14:00,22:00,7,False
U000906,2025-11-30,06:00,14:00,19,False
U000907,2025-11-21,06:00,14:00,17,False
U000908,2025-12-03,06:00,14:00,20,False
U000909,2025-12-06,14:00,22:00,16,False
U000910,2025-12-05,06:00,14:00,6,False
U000911,2025-12-09,14:00,22:00,8,True
U000912,2025-11-19,14:00,22:00,8,True
U000913,2025-12-06,06:00,14:00,12,False
U000914,2025-11-21,22:00,06:00,9,True
U000915,2025-11-22,22:00,06:00,8,False
U000916,2025-11-23,14:00,22:00,9,False
U000917,2025-12-10,22:00,06:00,2,True
U000918,2025-11-20,14:00,22:00,8,False
U000919,2025-12-11,14:00,22:00,3,False
U000920,2025-11-28,14:00,22:00,2,False
U000921,2025-12-09,14:00,22:00,5,False
U000922,2025-12-10,06:00,14:00,14,False
U000923,2025-12-06,22:00,06:00,4,False
U000924,2025-11-17,06:00,14:00,14,False
U000925,2025-12-04,22:00,06:00,3,True
U000926,2025-12-07,06:00,14:00,12,False
U000927,2025-11-21,14:00,22:00,14,False
U000928,2025-11-24,14:00,22:00,8,False
U000929,2025-11-16,22:00,06:00,15,False
U000930,2025-12-11,06:00,14:00,3,False
U000931,2025-11-27,22:00,06:00,22,False
U000932,2025-11-29,14:00,22:00,6,True
U000933,2025-12-12,14:00,22:00,14,True
U000934,2025-11-17,14:00,22:00,4,False
U000935,2025-11-18,06:00,14:00,18,False
U000936,2025-12-13,14:00,22:00,6,False
U000937,2025-11-29,14:00,22:00,5,True
U000938,2025-11-20,14:00,22:00,4,True
U000939,2025-11-16,14:00,22:00,7,False
U000940,2025-12-10,06:00,14:00,9,False
U000941,2025-12-09,06:00,14:00,8,False
U000942,2025-11-30,06:00,14:00,9,False
U000943,2025-12-12,06:00,14:00,10,True
U000944,2025-11-28,14:00,22:00,2,False
U000945,2025-12-02,06:00,14:00,13,True
U000946,2025-11-17,14:00,22:00,8,False
U000947,2025-11-22,22:00,06:00,10,False
U000948,2025-11-17,22:00,06:00,5,False
U000949,2025-12-13,06:00,14:00,5,False
U000950,2025-12-01,06:00,14:00,14,True
U000951,2025-12-02,06:00,14:00,5,False
U000952,2025-11-16,22:00,06:00,10,False
U000953,2025-11-23,06:00,14:00,4,True
U000954,2025-11-26,22:00,06:00,10,False
U000955,2025-12-06,22:00,06:00,10,False
U000956,2025-12-09,22:00,06:00,12,False
U000957,2025-11-26,22:00,06:00,10,False
U000958,2025-11-30,22:00,06:00,12,False
U000959,2025-11-29,22:00,06:00,13,False
U000960,2025-11-19,14:00,22:00,3,False
U000961,2025-11-23,22:00,06:00,8,True
U000962,2025-12-05,06:00,14:00,7,False
U000963,2025-11-25,14:00,22:00,8,False
U000964,2025-11-17,22:00,06:00,9,True
U000965,2025-12-09,22:00,06:00,3,False
U000966,2025-11-23,14:00,22:00,15,False
U000967,2025-11-24,14:00,22:00,11,True
U000968,2025-11-18,06:00,14:00,19,False
U000969,2025-11-18,14:00,22:00,7,True
U000970,2025-12-03,06:00,14:00,11,False
U000971,2025-12-03,14:00,22:00,4,True
U000972,2025-11-22,06:00,14:00,7,True
U000973,2025-11-28,06:00,14:00,15,False
U000974,2025-11-28,14:00,22:00,11,True
U000975,2025-12-01,22:00,06:00,19,False
U000976,2025-12-09,14:00,22:00,12,True
U000977,2025-11-22,14:00,22:00,15,False
U000978,2025-11-26,06:00,14:00,13,False
U000979,2025-12-12,22:00,06:00,18,True
U000980,2025-12-07,14:00,22:00,18,False
U000981,2025-11-20,06:00,14:00,3,False
U000982,2025-11-21,06:00,14:00,5,False
U000983,2025-12-05,14:00,22:00,8,False
U000984,2025-11-25,14:00,22:00,3,False
U000985,2025-12-13,22:00,06:00,13,True
U000986,2025-12-06,06:00,14:00,10,False
U000987,2025-11-17,22:00,06:00,6,True
U000988,2025-12-07,14:00,22:00,8,False
U000989,2025-11-18,14:00,22:00,11,False
U000990,2025-11-21,22:00,06:00,15,False
U000991,2025-12-04,06:00,14:00,15,True
U000992,2025-12-04,22:00,06:00,9,True
U000993,2025-11-23,06:00,14:00,9,True
U000994,2025-12-09,22:00,06:00,10,False
U000995,2025-12-03,06:00,14:00,11,False
U000996,2025-11-18,06:00,14:00,12,False
U000997,2025-12-12,22:00,06:00,10,True
U000998,2025-12-02,06:00,14:00,17,False
U000999,2025-12-03,06:00,14:00,8,True
U001000,2025-11-15,14:00,22:00,6,False
U001001,2025-11-19,22:00,06:00,15,True
U001002,2025-11-24,06:00,14:00,9,False
U001003,2025-11-20,14:00,22:00,3,False
U001004,2025-11-26,14:00,22:00,15,False
U001005,2025-12-01,06:00,14:00,6,True
U001006,2025-11-28,06:00,14:00,11,False
U001007,2025-11-15,22:00,06:00,5,False
U001008,2025-11-28,14:00,22:00,5,False
U001009,2025-11-16,14:00,22:00,11,True
U001010,2025-11-29,06:00,14:00,17,False
U001011,2025-12-06,06:00,14:00,14,False
U001012,2025-11-30,22:00,06:00,13,True
U001013,2025-12-13,14:00,22:00,3,False
U001014,2025-11-26,14:00,22:00,15,False
U001015,2025-12-04,14:00,22:00,18,True
U001016,2025-11-27,14:00,22:00,2,False
U001017,2025-11-30,14:00,22:00,20,False
U001018,2025-11-19,22:00,06:00,10,False
U001019,2025-12-04,22:00,06:00,16,True
U001020,2025-11-14,22:00,06:00,13,False
U001021,2025-11-21,06:00,14:00,3,False
U001022,2025-11-27,14:00,22:00,5,False
U001023,2025-12-13,14:00,22:00,12,False
U001024,2025-11-29,06:00,14:00,8,False
U001025,2025-11-16,22:00,06:00,11,False
U001026,2025-12-07,14:00,22:00,6,True
U001027,2025-11-16,22:00,06:00,11,False
U001028,2025-12-06,22:00,06:00,14,False
U001029,2025-11-27,14:00,22:00,4,False
U001030,2025-12-09,22:00,06:00,18,False
U001031,2025-11-17,14:00,22:00,7,True
U001032,2025-12-09,14:00,22:00,16,True
U001033,2025-12-01,06:00,14:00,12,True
U001034,2025-12-01,06:00,14:00,11,False
U001035,2025-11-24,22:00,06:00,14,False
U001036,2025-11-21,22:00,06:00,16,False
U001037,2025-11-16,22:00,06:00,2,False
U001038,2025-12-11,06:00,14:00,8,False
U001039,2025-12-05,14:00,22:00,8,False
U001040,2025-11-19,14:00,22:00,7,False
U001041,2025-12-04,14:00,22:00,17,True
U001042,2025-11-14,06:00,14:00,6,False
U001043,2025-12-05,22:00,06:00,3,False
U001044,2025-12-12,22:00,06:00,7,False
U001045,2025-12-01,06:00,14:00,4,False
U001046,2025-11-22,06:00,14:00,13,True
U001047,2025-12-04,06:00,14:00,4,False
U001048,2025-11-26,22:00,06:00,10,True
U001049,2025-11-30,14:00,22:00,12,False
U001050,2025-11-22,14:00,22:00,20,True
U001051,2025-12-01,14:00,22:00,12,True
U001052,2025-12-08,22:00,06:00,17,False
U001053,2025-11-23,22:00,06:00,19,False
U001054,2025-11-19,06:00,14:00,13,True
U001055,2025-12-06,06:00,14:00,19,False
U001056,2025-11-16,14:00,22:00,18,True
U001057,2025-11-15,22:00,06:00,21,False
U001058,2025-12-10,14:00,22:00,6,True
U001059,2025-12-13,06:00,14:00,6,True
U001060,2025-12-10,14:00,22:00,10,True
U001061,2025-11-30,06:00,14:00,18,True
U001062,2025-12-13,06:00,14:00,11,True
U001063,2025-11-17,06:00,14:00,4,False
U001064,2025-11-20,22:00,06:00,6,False
U001065,2025-11-26,14:00,22:00,11,False
U001066,2025-12-07,14:00,22:00,5,False
U001067,2025-12-11,22:00,06:00,12,True
U001068,2025-11-18,14:00,22:00,13,False
U001069,2025-11-23,06:00,14:00,7,False
U001070,2025-11-19,22:00,06:00,6,False
U001071,2025-11-23,22:00,06:00,8,False
U001072,2025-12-10,22:00,06:00,14,False
U001073,2025-12-01,14:00,22:00,17,True
U001074,2025-11-23,14:00,22:00,5,False
U001075,2025-11-27,22:00,06:00,7,False
U001076,2025-11-23,22:00,06:00,11,False
U001077,2025-12-12,14:00,22:00,9,False
U001078,2025-11-25,22:00,06:00,8,False
U001079,2025-12-04,22:00,06:00,11,False
U001080,2025-11-28,06:00,14:00,12,False
U001081,2025-12-12,22:00,06:00,2,False
U001082,2025-11-14,06:00,14:00,8,False
U001083,2025-12-13,06:00,14:00,20,True
U001084,2025-11-23,22:00,06:00,6,False
U001085,2025-12-10,06:00,14:00,3,False
U001086,2025-12-13,06:00,14:00,9,False
U001087,2025-12-04,06:00,14:00,12,False
U001088,2025-11-14,06:00,14:00,7,False
U001089,2025-11-19,06:00,14:00,14,True
U001090,2025-11-27,06:00,14:00,2,False
U001091,2025-12-10,22:00,06:00,12,False
U001092,2025-11-24,14:00,22:00,8,False
U001093,2025-11-24,14:00,22:00,8,False
U001094,2025-11-26,06:00,14:00,13,False
U001095,2025-12-04,06:00,14:00,14,False
U001096,2025-11-26,06:00,14:00,16,True
U001097,2025-11-23,14:00,22:00,5,True
U001098,2025-11-28,22:00,06:00,13,False
U001099,2025-11-24,22:00,06:00,2,False
U001100,2025-11-23,14:00,22:00,5,False
U001101,2025-11-16,14:00,22:00,13,False
U001102,2025-11-29,22:00,06:00,5,False
U001103,2025-12-12,06:00,14:00,4,True
U001104,2025-12-08,22:00,06:00,8,False
U001105,2025-12-06,22:00,06:00,4,False
U001106,2025-12-08,14:00,22:00,7,False
U001107,2025-12-06,22:00,06:00,8,False
U001108,2025-12-11,14:00,22:00,18,False
U001109,2025-12-04,22:00,06:00,14,True
U001110,2025-11-20,06:00,14:00,7,False
U001111,2025-11-21,22:00,06:00,8,True
U001112,2025-11-30,14:00,22:00,13,False
U001113,2025-12-05,06:00,14:00,15,True
U001114,2025-11-19,06:00,14:00,13,True
U001115,2025-11-18,22:00,06:00,5,True
U001116,2025-12-02,22:00,06:00,11,False
U001117,2025-11-15,22:00,06:00,9,False
U001118,2025-11-24,14:00,22:00,5,True
U001119,2025-11-18,22:00,06:00,6,False
U001120,2025-11-18,22:00,06:00,7,True
U001121,2025-11-25,22:00,06:00,7,False
U001122,2025-12-06,06:00,14:00,11,False
U001123,2025-11-23,22:00,06:00,10,False
U001124,2025-11-19,14:00,22:00,12,False
U001125,2025-12-07,06:00,14:00,19,False
U001126,2025-11-21,06:00,14:00,3,True
U001127,2025-12-08,06:00,14:00,8,False
U001128,2025-11-30,14:00,22:00,15,True
U001129,2025-12-04,06:00,14:00,16,False
U001130,2025-11-28,22:00,06:00,15,True
U001131,2025-11-24,22:00,06:00,9,False
U001132,2025-12-05,06:00,14:00,15,False
U001133,2025-11-23,06:00,14:00,3,True
U001134,2025-11-24,22:00,06:00,20,False
U001135,2025-12-01,06:00,14:00,15,True
U001136,2025-11-20,14:00,22:00,5,False
U001137,2025-12-06,22:00,06:00,10,False
U001138,2025-11-18,22:00,06:00,18,True
U001139,2025-12-09,14:00,22:00,8,False
U001140,2025-12-09,14:00,22:00,6,False
U001141,2025-12-09,14:00,22:00,9,False
U001142,2025-12-12,14:00,22:00,11,False
U001143,2025-12-08,06:00,14:00,18,False
U001144,2025-11-24,22:00,06:00,14,False
U001145,2025-12-07,14:00,22:00,14,False
